DistrictId,Rooms,Square,KitchenSquare,Floor,HouseFloor,HouseYear,Ecology_1,Social_1,Social_3,Helthcare_2,Shops_1,Price
6,2.0,67.61000016966047,0.0,8,17.0,1977,0.243204519,5,0,0,0,187165.1386705589
9,1.0,39.1173439490001,7.0,12,17.0,1994,0.161531741,25,1,2,4,136800.15930747788
8,2.0,44.966816574673956,6.0,3,9.0,1979,0.219006007,28,3,1,4,200029.48391893343
27,2.0,47.88850814599927,1.0,4,12.0,2013,0.072157581,2,1,0,0,134605.88773298598
23,3.0,84.11329772859439,1.0,2,17.0,1977,0.075778755,6,3,0,2,187489.9514196116
80,3.0,55.12283637327565,6.0,10,10.0,1978,0.0077202819999999985,38,2,0,4,234488.4258909124
21,1.0,35.587856661854026,6.0,4,5.0,1959,0.034331497,25,3,0,4,157850.07533931785
26,1.0,57.088640166299655,10.0,4,30.0,2014,0.0,36,2,0,2,298237.10646355024
105,2.0,57.349511543544104,8.0,4,12.0,1975,0.069660344,31,4,1,2,304594.54468714783
9,3.0,73.63991801520156,1.0,5,5.0,1977,0.161531741,25,1,2,4,220109.38742650495
27,2.0,58.07765665257456,1.0,8,22.0,2017,0.211401214,9,0,0,1,136093.6112916934
23,3.0,69.46584341977963,8.0,4,17.0,2014,0.034656082000000005,0,0,0,0,115092.35895960631
39,1.0,54.15257867475229,8.0,12,12.0,1975,0.428825818,25,8,0,2,163726.39377965944
7,1.0,45.88001260585428,11.0,12,16.0,1990,0.035145267,42,3,0,3,243907.117596785
69,3.0,78.66060694247523,10.0,15,17.0,2004,0.000991363,33,3,1,9,493458.1717095448
1,3.0,66.5627517625304,8.0,5,14.0,1994,0.025609157,33,0,3,1,235531.25626234693
148,2.0,50.75139901453945,8.0,7,12.0,1970,0.313924552,22,11,2,10,231212.0418328266
8,3.0,75.51564456766054,10.0,1,16.0,1983,0.458174486,26,1,1,5,247782.6834689995
27,1.0,40.250474086714895,0.0,1,1.0,1977,0.011654127,4,0,0,0,89068.10495868037
69,2.0,55.40257904100917,10.0,9,12.0,2004,0.093442564,23,5,2,4,330909.5029798669
12,1.0,38.993666942518885,8.0,2,17.0,1992,0.090799103,74,2,5,15,202046.14335823484
122,1.0,40.10998752222845,8.0,14,14.0,1998,0.033493708,66,1,3,8,186016.01277826712
62,1.0,17.414181130625767,1.0,4,20.0,1977,0.072157581,2,1,0,0,180750.47174904263
18,1.0,38.68862752768964,8.0,15,17.0,1997,0.0,30,0,0,5,188489.49055623185
6,2.0,52.07095203681649,9.0,14,17.0,2015,0.243204519,5,0,0,0,158161.06086160173
1,1.0,42.174271729716466,10.0,4,17.0,2017,0.007122317,1,0,0,1,133372.23274474265
61,1.0,40.11068076011266,8.0,3,12.0,1978,0.300322518,52,6,1,9,164122.13099478278
60,2.0,93.12968817500177,10.0,18,18.0,2005,0.007658515,35,56,3,19,542945.9186567373
30,2.0,62.33854104668613,1.0,13,17.0,1977,7.81528e-05,22,141,3,23,215177.77817423054
2,2.0,47.198570646443294,5.0,3,5.0,1963,0.0,33,1,2,5,190997.0459620141
75,1.0,33.98979780783235,5.0,9,9.0,1965,0.122090347,29,7,4,0,160915.6024112497
8,3.0,68.91886423260661,9.0,3,12.0,1969,0.43788524,23,3,0,5,238328.5374627497
47,3.0,79.14854508649738,10.0,5,16.0,1983,0.101872465,23,3,3,3,293760.7493154012
8,1.0,40.04401639324673,7.0,16,17.0,2011,0.458174486,26,1,1,5,101530.29698252404
74,2.0,81.80573859936236,1.0,12,12.0,1977,0.075778755,6,3,0,2,245923.1300604141
56,4.0,103.32069644086071,10.0,10,22.0,1999,0.0,23,4,2,6,569110.2104398846
13,2.0,58.530653658598006,8.0,4,14.0,1987,0.090799103,74,2,5,15,267230.76222433767
110,3.0,80.16862906188881,12.0,3,12.0,2009,0.033493708,66,1,3,8,328648.1285113075
14,1.0,33.53931691784917,5.0,2,5.0,1963,0.042031587,37,84,2,5,178886.32268979552
58,2.0,67.83357693086327,1.0,5,17.0,1977,0.43788524,23,3,0,5,180054.66877845785
88,1.0,44.76351406161768,1.0,2,2.0,2018,0.127375905,43,3,3,9,215433.15223806511
35,1.0,42.396335970066474,9.0,6,14.0,1970,0.089039719,33,5,0,11,203820.4897705654
80,2.0,54.493444174949,9.0,16,16.0,1979,0.0,39,0,0,5,276441.3100634637
79,2.0,45.7511442674295,5.0,4,5.0,1968,0.307466659,30,9,2,5,184109.76293613832
23,1.0,43.06365291061759,1.0,11,25.0,1977,0.075778755,6,3,0,2,122094.25800564287
59,3.0,101.41333387990755,0.0,17,23.0,1977,0.019508796,37,11,5,5,546812.0999412654
27,1.0,27.829021847092747,0.0,7,19.0,1977,0.211401214,9,0,0,1,79372.45411719273
112,2.0,57.91157029103788,10.0,13,22.0,2010,0.069660344,31,4,1,2,143796.79016701548
89,2.0,59.51445915046053,7.0,4,5.0,1960,0.151346216,32,10,4,1,310005.64873710234
59,1.0,38.133136090397294,7.0,6,17.0,2012,0.309479124,35,4,0,6,125312.65050361551
23,1.0,33.346258095116305,1.0,5,5.0,1977,0.034656082000000005,0,0,0,0,65334.29256897875
27,2.0,47.39669871586344,7.0,10,12.0,1980,0.07542368,11,0,0,0,167134.20314902038
18,1.0,39.49387885050131,8.0,4,14.0,1988,0.0,30,0,0,5,142548.25961523168
96,1.0,55.617561085766134,1.0,3,9.0,1977,0.041116354,53,4,1,4,138389.28083075158
30,2.0,641.0651927456407,10.0,20,20.0,2019,7.81528e-05,22,141,3,23,133529.6815622425
55,1.0,33.514753751130925,6.0,11,11.0,1971,0.012338886,35,1,2,4,151830.95690947323
138,2.0,42.218143602791855,5.0,3,5.0,1961,0.195781053,23,6,3,2,233114.40052432122
6,1.0,46.78836183072948,1.0,7,25.0,2016,0.243204519,5,0,0,0,140559.06950122607
83,1.0,36.63407635981695,6.0,6,9.0,1977,0.100455735,43,0,1,6,164876.85248716184
7,2.0,59.527644817459716,9.0,15,17.0,2010,0.130617806,39,9,1,9,274769.05980257486
57,2.0,47.91304091352864,5.0,6,6.0,1963,0.13321533300000002,49,3,3,4,169322.94249649326
27,1.0,50.45073160717001,11.0,3,14.0,2003,0.211401214,9,0,0,1,143958.84135465766
27,2.0,63.58126237489841,1.0,14,17.0,1977,0.017647053,2,0,0,0,192305.3755401008
11,2.0,56.46088169288575,11.0,5,16.0,1994,0.00016967599999999998,36,0,1,1,251233.30382357433
32,1.0,30.30638094868863,5.0,4,5.0,1967,0.135649789,46,6,3,11,155749.39057135413
62,5.0,124.93328915564246,30.0,5,5.0,2017,0.072157581,2,1,0,0,271919.86604827555
63,2.0,59.96090470254904,9.0,10,16.0,2002,0.23861713,26,6,3,6,343928.4994927118
35,2.0,48.58862006816629,6.0,12,12.0,1975,0.089039719,33,5,0,11,212187.94364649086
30,2.0,56.9770897076284,1.0,19,19.0,1977,7.81528e-05,22,141,3,23,181346.0846076343
1,2.0,76.32129696697378,1.0,2,2.0,1977,0.007122317,1,0,0,1,251885.3086413643
90,1.0,22.68270559386048,3.0,5,5.0,1969,0.265088676,37,0,3,2,118004.8299691517
47,1.0,41.89372098114975,8.0,3,12.0,1979,6.99893e-05,46,1,1,16,143141.57948310315
25,1.0,41.03561218638959,10.0,24,25.0,2010,0.069753361,53,4,1,11,109016.17189897137
44,2.0,57.78628833924111,8.0,8,12.0,1981,0.122190486,25,2,1,3,269643.29619195353
62,3.0,96.97770848915684,1.0,3,3.0,1977,0.072157581,2,1,0,0,223423.76946882703
20,1.0,30.082089574380593,7.0,9,9.0,1976,0.019508796,37,11,5,5,186537.3912082542
55,2.0,37.35957670735982,5.0,3,14.0,1976,0.012338886,35,1,2,4,186876.12960647637
40,4.0,100.51057179523669,9.0,2,5.0,1960,0.200146802,23,8,2,0,436302.5762335241
3,1.0,40.025525446364725,8.0,14,14.0,1984,0.050900058,43,1,2,3,157367.7197215242
6,2.0,56.331875619760545,1.0,18,25.0,1977,0.243204519,5,0,0,0,157806.71312931896
22,2.0,45.55010065222853,5.0,4,5.0,1967,0.118537385,30,1,1,0,232156.28931264172
30,1.0,46.326965665445044,10.0,10,20.0,1977,7.81528e-05,22,141,3,23,209756.37393841657
121,1.0,36.65998521752788,9.0,10,12.0,1967,0.212515361,19,16,3,7,221968.04867588961
44,2.0,44.701986500558185,5.0,4,5.0,1962,0.036122292,24,0,1,1,188012.58459815144
1,3.0,79.8771512175272,1.0,15,17.0,2015,0.007122317,1,0,0,1,240780.74509435522
113,2.0,48.068512606895396,7.0,5,9.0,1967,0.060753049,15,2,0,7,225680.2955217875
93,1.0,42.46700604974729,7.0,2,15.0,2009,0.041116354,53,4,1,4,158613.11824994624
27,1.0,37.835495540060094,0.0,15,15.0,1977,0.011654127,4,0,0,0,124685.84748717856
58,2.0,71.23140118906568,10.0,3,5.0,2017,0.43788524,23,3,0,5,179666.60233003774
88,2.0,72.77506670290433,1.0,12,17.0,1977,0.127375905,43,3,3,9,205058.97386527265
53,2.0,59.17448947334688,1.0,7,7.0,2015,0.049637257,34,0,1,3,322147.208461252
27,2.0,57.83562797536339,10.0,4,12.0,2014,0.011654127,4,0,0,0,143111.5958589427
11,3.0,59.31147064599725,6.0,10,10.0,1977,0.00016967599999999998,36,0,1,1,230849.3121863357
1,2.0,54.39458575874266,1.0,7,17.0,1977,0.007122317,1,0,0,1,179692.08645052367
34,2.0,51.11617572890622,8.0,14,17.0,2001,0.069753361,53,4,1,11,239710.6277835164
5,2.0,46.661892143485325,5.0,5,5.0,1960,0.150817539,16,4,4,5,177194.90946202265
27,2.0,68.49995302822383,1.0,8,12.0,1977,0.072157581,2,1,0,0,207568.51179002324
111,1.0,34.93901583756092,5.0,5,9.0,1965,0.1363303,30,10,3,6,171134.73771151452
62,2.0,58.72304246464936,1.0,17,17.0,1977,0.072157581,2,1,0,0,172123.09900364926
99,2.0,55.293755813392636,9.0,12,12.0,1973,0.033493708,66,1,3,8,189823.99865169273
86,2.0,53.217085564160605,7.0,15,25.0,2006,0.161975568,31,5,3,7,316852.1690808402
27,2.0,78.88510951361908,0.0,10,10.0,1977,0.072157581,2,1,0,0,183961.3776999345
25,2.0,57.68135601067071,10.0,10,24.0,1977,0.069753361,53,4,1,11,236529.01188076683
17,3.0,61.99002265009396,6.0,3,9.0,1969,0.000991363,33,3,1,9,274922.189256255
148,2.0,51.821089337978535,6.0,3,8.0,1965,0.313924552,22,11,2,10,197957.13724276004
6,1.0,78.43289025396786,1.0,2,2.0,1977,0.243204519,5,0,0,0,222826.7588157843
119,2.0,41.10692908262389,5.0,4,5.0,1964,0.000995363,42,1,1,5,173191.03658116775
128,2.0,55.67488837202155,8.0,13,13.0,1977,0.0,27,0,2,8,266629.61613192083
35,2.0,61.25323627811223,0.0,7,7.0,1977,0.089039719,33,5,0,11,263718.55303100776
1,1.0,45.52308185713069,0.0,9,9.0,1977,0.007122317,1,0,0,1,168333.10786413858
47,3.0,80.2172365570628,8.0,3,4.0,1960,0.101872465,23,3,3,3,305609.04751012736
26,2.0,44.0031348444499,5.0,4,5.0,1966,0.0,36,2,0,2,190909.13795252301
25,1.0,32.79753802844419,1.0,15,15.0,1977,0.069753361,53,4,1,11,145780.19009245638
94,3.0,61.000758858228615,7.0,5,9.0,1973,0.127375905,43,3,3,9,218676.84625314642
1,2.0,52.022344635430116,8.0,14,14.0,1989,0.025609157,33,0,3,1,195526.30988327984
52,2.0,49.30359341763678,8.0,11,14.0,1978,0.371148999,34,1,2,5,183157.46245064255
99,1.0,38.02318848664441,10.0,11,12.0,1976,0.012338886,35,1,2,4,150095.33827165386
122,2.0,53.13797347928767,8.0,12,12.0,1998,0.033493708,66,1,3,8,242183.7743643625
9,2.0,46.62851698664795,6.0,7,9.0,1977,0.13012277,8,0,0,0,180215.58181407003
37,2.0,46.8489370904184,6.0,2,14.0,1972,0.127811589,28,5,1,3,198662.8066198901
27,1.0,41.461058594850655,1.0,15,17.0,1977,0.017647053,2,0,0,0,126331.36662645568
1,1.0,39.539156048541386,1.0,14,17.0,1977,0.007122317,1,0,0,1,155576.0974584996
83,1.0,41.52707907290088,1.0,17,17.0,1977,0.0077202819999999985,38,2,0,4,214393.17403670988
85,1.0,36.97401760748785,6.0,1,9.0,1979,0.037177818,52,1,1,7,150523.81582169665
161,2.0,59.5070747547116,10.0,13,20.0,2012,0.0006991189999999999,14,24,0,3,178115.58798826058
6,3.0,83.18469996955172,1.0,7,25.0,2018,0.243204519,5,0,0,0,212195.01956991968
184,2.0,56.86738065020352,7.0,5,8.0,1963,0.246623602,14,45,3,6,278718.5681875309
82,3.0,58.58095496082636,5.0,7,9.0,1972,0.037316452,32,93,4,10,340932.7999147885
27,3.0,78.76793036635894,10.0,7,12.0,1977,0.011654127,4,0,0,0,176042.28535431105
45,2.0,62.61790710295973,10.0,22,25.0,2017,0.195781053,23,6,3,2,378714.1593332233
181,1.0,34.911269102592286,6.0,10,12.0,1955,0.0,8,37,1,8,397528.73606135
61,1.0,43.556278298988936,8.0,7,14.0,1994,0.232205084,24,1,0,3,183723.76266499388
1,2.0,68.14255424832446,1.0,5,5.0,1977,0.007122317,1,0,0,1,247101.43276121304
27,1.0,41.94191174234835,0.0,10,10.0,2016,0.211401214,9,0,0,1,113350.02242321125
1,2.0,65.38879649554885,1.0,11,22.0,1977,0.007122317,1,0,0,1,212185.90698446147
94,1.0,36.296561202794145,9.0,8,12.0,1972,0.282797669,33,2,0,6,176940.11064854637
25,2.0,66.0125916809458,1.0,15,25.0,1977,0.069753361,53,4,1,11,252748.6631263579
26,2.0,47.37596217352501,6.0,6,9.0,1976,0.0,36,2,0,2,207240.4624559763
151,2.0,53.85789916496591,8.0,7,8.0,1960,0.236108458,16,27,3,10,336590.87213883025
6,3.0,79.36053564292871,0.0,6,17.0,1977,0.243204519,5,0,0,0,222686.98876147112
3,2.0,48.36347372282525,5.0,4,5.0,1966,0.265088676,37,0,3,2,204101.09269042333
8,2.0,47.69968731361677,5.0,8,9.0,1969,0.458174486,26,1,1,5,181080.91175922734
79,3.0,59.11593611609647,5.0,1,5.0,1964,0.16909109,19,10,2,5,235110.86482982672
34,3.0,87.0979209571624,10.0,10,25.0,2017,0.069753361,53,4,1,11,332858.0811295098
1,2.0,63.84000004376331,13.0,11,12.0,2007,0.036270089,6,1,1,1,216218.59189029835
30,1.0,37.38757761984704,1.0,14,22.0,1977,7.81528e-05,22,141,3,23,109553.12948494212
85,1.0,44.956567177500894,14.0,12,16.0,1977,0.072157581,2,1,0,0,101831.21572910623
52,2.0,67.82933064135365,1.0,17,17.0,1977,0.371148999,34,1,2,5,180383.8975048725
119,1.0,34.35113894184393,5.0,6,9.0,1966,0.000995363,42,1,1,5,166021.88986730907
23,1.0,34.0239351945074,0.0,6,6.0,1977,0.034656082000000005,0,0,0,0,63587.76406055901
121,2.0,45.92387283436386,5.0,1,14.0,1977,0.212515361,19,16,3,7,234845.95863108503
79,2.0,54.32434801891589,8.0,3,14.0,1969,0.16909109,19,10,2,5,272025.41032956523
44,2.0,51.072474192429816,6.0,10,12.0,1980,0.232205084,24,1,0,3,237772.0685301485
53,2.0,57.81531314111361,8.0,6,24.0,2020,0.049637257,34,0,1,3,251249.36573950012
27,1.0,34.66928122740776,0.0,7,7.0,1977,0.211401214,9,0,0,1,77512.9096901969
10,2.0,87.57168580670677,11.0,10,24.0,2010,0.089039719,33,5,0,11,292054.67611735733
27,1.0,43.55193642283498,1.0,10,10.0,1977,0.072157581,2,1,0,0,114478.13594346725
99,1.0,38.01994668942667,6.0,12,12.0,1977,0.033493708,66,1,3,8,132719.9787523018
27,1.0,44.21819047087075,7.0,15,17.0,1977,0.017647053,2,0,0,0,125555.54871601102
86,2.0,50.65470581994165,9.0,2,12.0,1968,0.161975568,31,5,3,7,265361.5911725365
96,3.0,83.59702756778026,10.0,16,17.0,2002,0.041116354,53,4,1,4,334986.0681765149
93,2.0,170.3794944270704,1.0,3,3.0,1977,0.004949358,0,0,0,0,194582.91275647297
5,3.0,62.655535403016025,5.0,10,10.0,1974,0.150817539,16,4,4,5,231577.937127788
74,1.0,53.20202943593941,1.0,18,18.0,1977,0.075778755,6,3,0,2,186890.30929632965
27,3.0,104.54577144665994,0.0,12,12.0,1977,0.072157581,2,1,0,0,216807.50471356316
27,1.0,84.0,38.220258265914076,4,17.0,2018,0.011654127,4,0,0,0,99079.96051822971
83,3.0,76.41507608891155,10.0,18,18.0,1987,0.100455735,43,0,1,6,86975.00747556104
28,2.0,45.796975806367996,5.0,2,5.0,1963,0.000995363,42,1,1,5,192277.32648899368
81,2.0,58.979187785253366,7.0,3,5.0,1962,0.319809354,25,16,5,8,87419.6968618792
75,3.0,60.160707378580895,5.0,3,9.0,1967,0.122090347,29,7,4,0,267785.6255704491
22,2.0,61.669297476290076,1.0,7,17.0,1977,0.118537385,30,1,1,0,186133.24386801547
1,1.0,42.65286888360982,1.0,11,17.0,1977,0.007122317,1,0,0,1,132930.2662259055
74,2.0,79.93766464272322,1.0,8,21.0,1977,0.075778755,6,3,0,2,226808.7471681844
62,3.0,84.35697984900055,0.0,9,9.0,1977,0.072157581,2,1,0,0,172344.61279200163
80,3.0,78.45666704046114,10.0,15,17.0,1986,0.0,39,0,0,5,324798.3143418394
84,4.0,98.69130308930286,8.0,3,5.0,1960,0.006076152,30,0,6,6,417583.5374685467
23,1.0,36.232302882965065,1.0,4,15.0,1977,0.005767451,1,0,0,0,65410.07476873669
62,2.0,66.63624287143347,10.0,12,15.0,1977,0.072157581,2,1,0,0,165627.14080558886
128,1.0,40.47119115856822,8.0,4,17.0,2007,0.0,27,0,2,8,206963.9131566777
37,2.0,57.5586541611915,8.0,9,12.0,1986,0.232205084,24,1,0,3,267767.6731666493
21,2.0,49.05334774666608,6.0,6,9.0,1977,0.194489265,47,3,3,5,196935.06730287953
63,2.0,62.38746770512434,10.0,4,17.0,1999,0.23861713,26,6,3,6,331120.53907298826
99,2.0,47.632588105287816,5.0,7,9.0,1971,0.012338886,35,1,2,4,222706.17819911856
1,1.0,46.70670484355946,1.0,8,20.0,1977,0.007122317,1,0,0,1,156239.64600291447
60,1.0,40.0649141598976,8.0,13,14.0,1974,0.007658515,35,56,3,19,160810.5466807867
53,1.0,44.961857950315135,8.0,8,12.0,1985,0.049637257,34,0,1,3,207912.5056957142
109,3.0,77.0849981704616,10.0,8,17.0,1999,0.0,25,4,1,1,578599.0345103629
17,3.0,73.88595629605369,7.0,5,9.0,1963,0.0,25,4,1,1,473609.9729076294
32,1.0,30.161814224018222,5.0,1,5.0,1967,0.135649789,46,6,3,11,159558.36616943075
73,1.0,51.329603360118256,1.0,11,11.0,1977,0.042031587,37,84,2,5,445920.6201041013
37,2.0,50.902723826473675,6.0,4,9.0,1972,0.127811589,28,5,1,3,196641.46881658808
130,2.0,65.92518880928935,7.0,5,7.0,1950,0.21843974,21,6,4,7,300235.66801043216
23,1.0,43.559914431607076,0.0,16,17.0,1977,0.075778755,6,3,0,2,108406.11481650101
107,2.0,43.863361030675705,5.0,2,5.0,1962,0.050272014,21,14,0,3,160771.18123930215
1,1.0,52.5365894002043,1.0,12,18.0,2016,0.007122317,1,0,0,1,168073.23783568962
25,4.0,100.57195345132544,10.0,10,20.0,1977,0.069753361,53,4,1,11,378541.56621451065
27,2.0,60.696051638499604,10.0,13,17.0,2017,0.011654127,4,0,0,0,180835.6746214292
26,2.0,47.014176749094545,5.0,7,7.0,1967,0.0,36,2,0,2,181631.0449322163
85,2.0,65.88957063664934,10.0,10,22.0,1987,0.037177818,52,1,1,7,284310.012068375
82,3.0,70.23326747963046,7.0,17,17.0,1977,0.037316452,32,93,4,10,368586.5016250979
91,1.0,33.18178263109568,5.0,1,5.0,1966,0.000995363,42,1,1,5,144456.2398378567
128,1.0,39.624196854804495,9.0,3,16.0,1997,0.041116354,53,4,1,4,142486.56832004245
18,1.0,38.399440135614256,8.0,5,14.0,1989,0.0,30,0,0,5,169827.19341564126
23,1.0,43.18151915644029,1.0,3,17.0,1977,0.075778755,6,3,0,2,129308.82171769105
101,2.0,45.49688952822687,5.0,2,5.0,1968,0.038692987000000005,28,1,2,5,221071.45416209172
54,2.0,75.01284454551632,1.0,4,4.0,2016,0.006076152,30,0,6,6,400617.138147868
52,1.0,42.52696352766072,1.0,17,17.0,2018,0.371148999,34,1,2,5,157866.2805477325
57,3.0,81.57115038857094,12.0,11,12.0,2005,0.13321533300000002,49,3,3,4,305780.18731086724
63,1.0,41.13247486371587,8.0,9,9.0,1960,0.23861713,26,6,3,6,257673.5686008605
21,3.0,62.359624624678155,6.0,5,9.0,1974,0.194489265,47,3,3,5,241677.5411269828
53,2.0,48.36419925777156,5.0,8,9.0,1969,0.049637257,34,0,1,3,235038.0514041409
122,2.0,58.87741047717517,11.0,4,7.0,1999,0.033493708,66,1,3,8,270475.6538068885
9,1.0,45.003481994407714,8.0,3,14.0,1996,0.161531741,25,1,2,4,129912.86339746525
167,3.0,84.25654521748953,10.0,3,5.0,1958,0.051942062,17,7,2,0,436112.34242203523
45,2.0,38.79410868578661,6.0,6,12.0,1970,0.195781053,23,6,3,2,210048.31879458675
105,4.0,98.1195753323708,9.0,2,10.0,1940,0.040242764,25,11,3,1,448706.90292031853
45,2.0,62.777103614241845,1.0,10,17.0,1977,0.195781053,23,6,3,2,332118.5219115569
98,1.0,37.6735871956796,7.0,8,9.0,1965,0.195781053,23,6,3,2,91587.37680584202
6,2.0,52.41336402545028,9.0,7,17.0,2013,0.243204519,5,0,0,0,168917.0216996017
102,3.0,57.10389168346521,5.0,2,5.0,1961,0.23861713,26,6,3,6,269859.76246249967
100,2.0,58.36451441595678,7.0,6,8.0,1957,0.200146802,23,8,2,0,346490.8777282323
58,3.0,60.075161720904205,6.0,7,9.0,1969,0.050755569,24,1,0,1,248753.3420542499
124,2.0,40.07593970590375,5.0,5,5.0,1962,0.122090347,29,7,4,0,208049.05214631654
6,1.0,39.70591197651563,0.0,16,17.0,1977,0.243204519,5,0,0,0,114672.76824847508
23,3.0,67.18483601479444,15.0,12,12.0,2017,0.034656082000000005,0,0,0,0,127910.74809711176
105,2.0,45.17072969562209,5.0,7,7.0,1965,0.040242764,25,11,3,1,183945.02767582887
6,2.0,62.05678720014022,0.0,15,17.0,1977,0.243204519,5,0,0,0,180371.0167484343
1,1.0,66.48750916020971,10.0,15,20.0,1977,0.007122317,1,0,0,1,194537.95782979624
9,2.0,54.84616243867188,9.0,9,14.0,2010,0.161531741,25,1,2,4,199502.20179772392
8,1.0,39.58445590212358,9.0,10,12.0,1970,0.458174486,26,1,1,5,162543.99188881097
63,1.0,40.711074951673325,8.0,10,17.0,1992,0.23861713,26,6,3,6,261337.76868824929
62,1.0,47.76246794530182,1.0,4,4.0,1977,0.072157581,2,1,0,0,118003.28998987902
106,3.0,77.20799152675485,10.0,12,22.0,1990,0.246031548,22,4,3,3,299204.8115970417
61,1.0,38.511298412270705,6.0,5,12.0,1978,0.300322518,52,6,1,9,128417.93794545693
9,2.0,53.082926410390975,8.0,10,22.0,1988,0.136244425,11,0,0,1,197625.10280340095
23,2.0,54.164029963026955,1.0,10,12.0,1977,0.034656082000000005,0,0,0,0,110508.44859846732
27,2.0,65.84510271300043,1.0,9,17.0,2015,0.072157581,2,1,0,0,229921.8049723273
27,2.0,85.66427562427157,15.0,1,3.0,2013,0.07542368,11,0,0,0,186144.530891108
85,2.0,56.050351955756064,1.0,3,3.0,1977,0.072157581,2,1,0,0,133563.24702947025
58,2.0,45.11860390530808,5.0,8,12.0,1968,0.050755569,24,1,0,1,227361.50159509399
168,2.0,59.38507551418761,9.0,2,5.0,1931,0.341071945,27,48,3,11,309988.239476975
4,4.0,133.97293378019177,14.0,7,18.0,2014,0.327018035,12,23,1,0,197302.24188224296
27,1.0,40.4922582154307,10.0,16,18.0,2015,0.072157581,2,1,0,0,126580.50749792965
34,2.0,76.43425530870675,1.0,23,23.0,2015,0.069753361,53,4,1,11,423527.95816677745
77,2.0,46.60202425506461,6.0,4,12.0,1977,6.99893e-05,46,1,1,16,228754.9266032975
92,2.0,42.37020594667797,5.0,6,6.0,1964,0.460556389,20,14,1,5,216130.82624254187
163,3.0,71.97240857078397,7.0,9,12.0,1991,0.007658515,35,56,3,19,415613.5584305778
62,3.0,83.23741453792914,1.0,5,17.0,2018,0.072157581,2,1,0,0,195491.30602548897
44,3.0,81.25377173528057,12.0,6,14.0,2005,0.232205084,24,1,0,3,381565.171097716
30,1.0,48.05701072871115,1.0,3,17.0,2017,7.81528e-05,22,141,3,23,130583.9726739306
1,2.0,63.31095156134732,1.0,17,20.0,1977,0.007122317,1,0,0,1,229358.7671157145
99,1.0,36.876690242874595,7.0,6,12.0,1976,0.012338886,35,1,2,4,152693.65575420475
101,2.0,42.32761150985613,5.0,2,5.0,1966,0.038692987000000005,28,1,2,5,172197.41223764533
41,1.0,40.247759044096526,9.0,18,18.0,1981,0.127811589,28,5,1,3,165869.61633181374
9,2.0,77.69953552967476,1.0,4,4.0,1977,0.161531741,25,1,2,4,228956.20490209232
29,2.0,47.41079285634072,5.0,7,9.0,1969,0.069660344,31,4,1,2,204859.8409924309
62,3.0,107.01734992451028,16.0,14,17.0,2015,0.072157581,2,1,0,0,197862.1514470772
1,2.0,62.92366801753804,1.0,18,22.0,1977,0.007122317,1,0,0,1,156648.05678592704
12,2.0,60.86378386981387,10.0,14,17.0,1992,0.090799103,74,2,5,15,238121.0625282982
9,3.0,80.45162768777176,1.0,11,11.0,1977,0.161531741,25,1,2,4,222876.5902367045
18,2.0,61.02932270227025,10.0,8,17.0,1997,0.0,30,0,0,5,244639.8808045709
93,3.0,78.27243344201456,10.0,8,17.0,2003,0.050900058,43,1,2,3,269775.8129441688
27,2.0,76.46577578870378,0.0,3,3.0,1977,0.072157581,2,1,0,0,165717.6256061057
1,1.0,48.133814670274354,1.0,7,20.0,2014,0.007122317,1,0,0,1,180099.65974453394
53,2.0,55.977629719461206,8.0,2,12.0,1983,0.049637257,34,0,1,3,220991.60209991317
23,2.0,53.47728971277091,1.0,2,5.0,1977,0.034656082000000005,0,0,0,0,108501.73863556002
46,2.0,38.06062198809914,7.0,3,9.0,1967,0.188783766,31,4,0,1,166660.91516290777
95,2.0,49.39635705865388,7.0,6,8.0,1963,0.0006991189999999999,14,24,0,3,334440.5203854019
113,2.0,37.76545914080776,6.0,2,9.0,1969,0.060753049,15,2,0,7,172569.03210930596
109,2.0,56.13320830168129,9.0,10,17.0,2001,0.0,25,4,1,1,120035.83755002738
28,1.0,46.57236093545063,10.0,23,23.0,2008,0.333891544,30,1,0,0,260960.45089512554
11,1.0,38.504036128873246,8.0,5,16.0,1983,0.038692987000000005,28,1,2,5,190110.50342207594
27,2.0,60.679725236261454,1.0,6,12.0,1977,0.011654127,4,0,0,0,142328.2019788375
194,2.0,38.299961480498034,7.0,11,11.0,1962,0.174739084,17,9,0,3,222008.6898574243
27,1.0,45.70401928469234,12.0,5,16.0,1977,0.017647053,2,0,0,0,128432.32570419055
23,1.0,31.230208606325565,1.0,8,14.0,1977,0.034656082000000005,0,0,0,0,68161.22284423541
84,1.0,36.31949450165237,7.0,4,9.0,1986,0.14966637300000002,22,2,4,1,153554.59923089505
149,3.0,73.42051633735495,10.0,5,10.0,2000,0.041116354,53,4,1,4,243472.64352463715
129,4.0,186.6926022726575,32.0,3,3.0,2011,0.020741326,24,5,2,5,423443.46436694695
200,3.0,108.74070420884705,13.0,7,16.0,1994,0.0,33,1,2,5,509230.21441925404
6,2.0,61.45697213660096,1.0,14,17.0,1977,0.243204519,5,0,0,0,179744.78272650598
114,1.0,28.51768242463261,1.0,9,12.0,1967,0.327018035,12,23,1,0,187305.20769906195
99,2.0,50.01826355369032,6.0,1,9.0,1972,0.012338886,35,1,2,4,177863.01126585106
